,Census Tract,Total Population,California County,County,countytrim,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Drinking Water,Pesticides,Tox. Release,Traffic,Cleanup Sites,Groundwater Threats,Haz. Waste,Imp. Water Bodies,Solid Waste,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Linguistic Isolation,Poverty,Unemployment,Housing Burden
1088,6037406702,5823,Los Angeles,Los Angeles County,Los Angeles,91790,-117.9382452,34.0659535,0.053,11.21,20.195,811.58,0,10656.96687,1526.98,12,2,0.075,3,0,50.41,6,9.74,22,11.8,37.1,17.6,19
1089,6019007300,4869,Fresno ,Fresno County,Fresno,93662,-119.6917634,36.5344594,0.065,15.82,8.309,852.58,2732.87,504.7746487,248.95,14,7,0.125,0,4,75.89,3.42,9.26,35.6,14.8,57.4,12.4,15.6
1090,6001401800,1703,Alameda ,Alameda County,Alameda,94607,-122.298236,37.809532,0.03,8.69794377,76.11,70.6,0,330.9753226,180.13,87.45,70.3,2.69,10,10.5,165.52,8.3,6.44,17.9,6.6,61.7,20,39.9
1091,6037208903,4019,Los Angeles,Los Angeles County,Los Angeles,90057,-118.2733596,34.0597996,0.046,12.89,60.69,664.07,0,4073.321275,1106.24,4.05,3.3,0.125,0,0,59.84,5.05,7.7,67.3,57.1,80,9.8,25.3
1092,6029003121,8264,Kern ,Kern County,Kern,93307,-119.0121274,35.3176683,0.065,19.18,13.958,956.48,0,62.01665731,299.29,0.4,5.5,0.1,0,3.25,71.16,7.06,8.38,40.9,15,70.2,25.3,33.9
1093,6019007002,4514,Fresno ,Fresno County,Fresno,93662,-119.6086518,36.5699543,0.065,16.24,20.19,403.11,43.91,847.1472585,89.52,11.5,11,0.1,0,5.5,102.07,3.76,11.73,36.5,12.5,65.3,8.9,14.4
1094,6037294510,4214,Los Angeles,Los Angeles County,Los Angeles,90744,-118.271694,33.7865877,0.042,11.21,20.169,198.88,2.57,8477.438561,1064.56,0.95,22.45,0.64,0,1,70.22,4.1,10.57,50.5,20.6,69.7,11.1,37.9
1095,6037222600,5631,Los Angeles,Los Angeles County,Los Angeles,90007,-118.295871,34.0218424,0.046,12.89,33.318,664.07,0,3573.280422,850.5,1,0,0.125,0,0,55.35,8.12,8.11,34.4,28.3,69.8,12.3,35
1096,6037127804,3933,Los Angeles,Los Angeles County,Los Angeles,91405,-118.4618228,34.1974926,0.055,11.21,18.09,618.05,0,683.3824056,1137.68,0.1,7.5,0.11,0,0,98.74,8.2,13.75,23.7,23.5,50,12.7,22.4
1097,6037270300,2364,Los Angeles,Los Angeles County,Los Angeles,90034,-118.3718243,34.0405392,0.046,12.05,26.682,664.07,0,1864.288097,2398.71,3,27.5,1.25,9,6.5,40.33,8.33,5.81,19.2,7.9,25.3,9.9,25.9
1098,6031000800,4858,Kings ,Kings County,Kings,93230,-119.6189777,36.3279951,0.062,17.08,9.48,626.5,53.82,163.4521211,310.96,10.5,22,0,0,8,138.1,5.34,9.47,25.1,14.2,49.3,14.3,11.2
1099,6037128601,4288,Los Angeles,Los Angeles County,Los Angeles,91401,-118.4410821,34.1784585,0.055,11.21,25.49,618.05,0,1016.488601,986.67,1,5.5,0.1,6,0,56.62,6.11,13.8,22.6,8.7,51.1,10.2,29.5
1100,6073003602,3079,San Diego,San Diego County,San Diego,92113,-117.1074107,32.6929366,0.038,11.21,36.309,228.07,0,539.3197735,410.57,2,7.5,0.145,9,2.5,127.1,6.81,9.63,43,20.9,62,11.7,41.7
1101,6065040402,4224,Riverside ,Riverside County,Riverside,92509,-117.4868554,33.9745825,0.062,14.15,9.64,881.3,0,3597.996378,546.88,12.1,5,0,3,1.2,52.78,5.41,11.59,33.1,11.2,42.3,23.9,21
1102,6071003200,8005,San Bernardino,San Bernardino County,San Bernardino,92335,-117.4269916,34.084891,0.065,12.89,34.468,516.07,0,4091.441442,440.43,7.75,0,0.535,0,0,69.08,4.64,12.12,38.5,8.9,56.6,21.4,22.4
1103,6071002502,8051,San Bernardino,San Bernardino County,San Bernardino,92335,-117.462458,34.077528,0.065,12.89,30.208,516.07,0,5152.488134,325.66,0,0,0.2,0,1.25,74.3,6.19,13.02,36.7,12.9,49.2,14.3,19.6
1104,6077003405,4214,San Joaquin,San Joaquin County,San Joaquin,95210,-121.2861975,38.0255205,0.048,13.35,19.06,444.58,0,5213.908412,663.96,0,1.5,0.075,1,0,90.28,8.35,13.52,36.5,22.2,67.2,19.3,30.9
1105,6037500402,4910,Los Angeles,Los Angeles County,Los Angeles,90660,-118.0763967,34.0036044,0.046,12.05,20.081,689.03,0,10703.1472,611.61,1.2,4,0,3,4.8,63.24,4.52,13.82,37.1,23.3,41.6,14.7,25
1106,6029005003,3543,Kern ,Kern County,Kern,93215,-119.2324678,35.7436341,0.062,17.92,13.464,608.12,134.05,1.177256076,872.04,14.2,15.75,0,0,0.2,53.43,4.14,9.86,50.2,27.2,72.9,16.4,24.3
1107,6037542700,5720,Los Angeles,Los Angeles County,Los Angeles,90220,-118.2360631,33.9013299,0.044,12.05,18.7,478.61,0.33,5872.753274,510.73,1.4,9.8,0.01,6,0,101.83,7.41,11.84,41.7,7.4,54.1,11.9,27.2
1108,6037127910,4769,Los Angeles,Los Angeles County,Los Angeles,91405,-118.4443624,34.1975649,0.055,11.21,18.09,618.05,0,902.7493983,1497.58,2,0,0.2,0,0,98.74,5.61,13.75,33.7,19.7,61,11,28.5
1109,6077004502,4450,San Joaquin,San Joaquin County,San Joaquin,95240,-121.2596577,38.1342162,0.048,8.69794377,14.383,612.58,4.24,167.5796131,511.9,13.25,61.75,0.03,6,0.4,48.82,5.62,9.34,57.4,29.4,74.1,17.9,28.7
1110,6037203720,4001,Los Angeles,Los Angeles County,Los Angeles,90033,-118.2031501,34.0468935,0.046,12.89,32.425,225.83,0,8584.214202,892.52,2.75,0.3,0,7,0,87.77,4.64,9.63,62.8,33.2,88.2,15,37.2
1111,6107003300,7837,Tulare ,Tulare County,Tulare,93267,-119.1119527,36.1328505,0.065,14.57,5.179,895.67,822.97,44.45540413,178.3,2,42.5,0,0,4,61.72,4.29,12.09,33.8,15.6,65,14.8,22.1
1112,6031001003,5699,Kings ,Kings County,Kings,93230,-119.6730488,36.3058649,0.062,17.08,16.023,527.1,79.36,149.1067932,215.56,0,31,0.025,0,1.5,138.1,6.82,9.47,33.8,15.2,52.2,14.7,15.1
1113,6037221601,3403,Los Angeles,Los Angeles County,Los Angeles,90007,-118.2959265,34.0348166,0.046,12.89,32.288,664.07,0,3579.212245,4179.42,1,3,0,0,0,58.23,6.29,8.67,42.1,25.9,60.1,9.3,35.4
1114,6085512603,3954,Santa Clara,Santa Clara County,Santa Clara,95020,-121.5626698,37.001726,0.04,6.60204561,27.545,237.53,5940.21,3.606581859,854.86,19.5,16.5,0.16,0,5,67.35,5.53,10.47,48.6,28.8,58.8,14.5,21.2
1115,6019002904,2897,Fresno ,Fresno County,Fresno,93727,-119.7272843,36.7468038,0.065,15.4,36.31,879.79,0,2544.664069,502.96,0.4,9,0,0,0,65.96,7.65,9.38,40.4,4.8,54.6,15,22.5
1116,6037221820,3095,Los Angeles,Los Angeles County,Los Angeles,90007,-118.2864985,34.0304526,0.046,12.89,41.19,664.07,0,3788.767788,1362.73,0.2,0,0.25,0,0,58.23,8.62,8.67,5,16.8,77.9,13,50
1117,6037530400,3683,Los Angeles,Los Angeles County,Los Angeles,91754,-118.1545859,34.0382967,0.046,12.05,25.084,971.49,0,12157.28129,1946.86,7.1,5.7,0.2,0,1.6,34.21,6.92,6.29,33.3,24.6,46.4,19,16.2
1118,6037602403,5230,Los Angeles,Los Angeles County,Los Angeles,90250,-118.3481183,33.9130743,0.044,12.05,30.76,320.15,0,5079.943319,1025.09,9,15.75,0.08,0,0,78.54,6.64,10.73,24.5,19.1,52.3,11.2,22
1119,6099003300,5077,Stanislaus ,Stanislaus County,Stanislaus,95363,-121.298493,37.4986999,0.053,11.21,3.428,894.15,1010.79,87.13015576,348.89,25.25,54.75,0.1,33,16,43.38,3.88,9.26,30.1,19.5,50.5,19.5,13.1
1120,6037119001,4038,Los Angeles,Los Angeles County,Los Angeles,91331,-118.4203143,34.2351095,0.055,11.21,22.233,618.05,0,919.3401142,3627.93,13,3,0.21,4,2.5,68.45,8.49,7.17,31.4,7.2,21.5,8.8,21.5
1121,6037213320,2481,Los Angeles,Los Angeles County,Los Angeles,90006,-118.2937,34.050883,0.046,12.89,53.856,664.07,0,3380.9427,1363.58,12.8,1.5,0,0,0,56.69,6.14,6.98,43.9,51,70.2,14.3,21.7
1122,6071007109,6064,San Bernardino,San Bernardino County,San Bernardino,92313,-117.3072899,34.042144,0.065,12.47,17.355,654.27,0.13,677.6459311,1703.29,9,1.5,0.12,1,0.2,53.75,6.19,11.14,18.6,3.9,39.4,13.1,27.3
1123,6037297120,3315,Los Angeles,Los Angeles County,Los Angeles,90731,-118.2850961,33.7280812,0.042,11.21,51.9,198.88,0,5118.457419,470.43,13.6,46.25,0.4,9,0,84.98,4.36,9.68,42.8,12,47.1,17.9,25.9
1124,6107003100,3591,Tulare ,Tulare County,Tulare,93274,-119.4402943,36.1358963,0.062,17.08,5.258,881.67,202.56,43.58794524,390.07,0,9.3,0.26,4,6,70.29,4.48,10.42,37.8,23,66.5,11.6,9
1125,6001406100,4381,Alameda ,Alameda County,Alameda,94601,-122.2275943,37.7741552,0.03,8.69794377,41.028,70.6,0,342.794044,1573.2,66.45,202.8,1.125,17,8,105.75,3.97,8.54,35.8,24.4,50.1,10.1,20
1126,6037231300,5348,Los Angeles,Los Angeles County,Los Angeles,90062,-118.304538,34.0145164,0.046,12.89,26.04,664.07,0,3368.016801,873.78,0.5,0,0.3,0,0,65.13,7.55,7.77,47.5,25.6,75.8,9,46.9
1127,6071004001,4763,San Bernardino,San Bernardino County,San Bernardino,92316,-117.4033115,34.0557926,0.065,13.31,22.713,403.52,9.1,1648.864847,1746.52,0,4,1,0,2,47.31,5.2,8.87,38.3,12.5,47.6,19.9,9.6
1128,6099000302,2641,Stanislaus ,Stanislaus County,Stanislaus,95367,-120.9473005,37.7365049,0.053,12.89,11.116,776.43,5.06,4159.505648,532.99,0,11.25,0.6,6,3,46.8,4.56,9.71,21.1,11.3,37.4,13.4,26.1
1129,6037190700,3379,Los Angeles,Los Angeles County,Los Angeles,90028,-118.3336722,34.0986626,0.05,12.47,34.327,664.07,0,2054.496517,1825.63,15,26.9,0.385,0,1.25,68.33,2.61,10.42,24.4,25.8,56.1,3,25.9
1130,6037576901,6092,Los Angeles,Los Angeles County,Los Angeles,90804,-118.164632,33.7791377,0.042,11.21,18.451,220.01,0,8454.549771,953.27,0,17.25,1.1,4,0,74.2,8.45,9.24,40.6,18.6,71.7,10.5,32
1131,6037123901,4500,Los Angeles,Los Angeles County,Los Angeles,91606,-118.3938003,34.1854544,0.055,12.05,25.963,618.05,0,1201.338047,1633.6,13.6,4.5,0.06,0,1.2,65.25,4.95,12.07,24.3,15,44.5,6.4,30.8
1132,6037241201,2898,Los Angeles,Los Angeles County,Los Angeles,90044,-118.2858348,33.9402403,0.044,12.05,24.76,664.07,0,5019.843183,3651.92,0,0,0,6,0,84,5.03,9.63,36.2,14.2,51.5,20.3,40.5
1133,6075023102,3478,San Francisco,San Francisco County,San Francisco,94124,-122.3844982,37.734492,0.03,8.69794377,92.89,171.2,0,212.4771452,294.99,19.5,24.5,3.325,14,5.65,135.72,8.75,9.53,17.1,5.2,62.6,18.5,20.8
1134,6071002301,9721,San Bernardino,San Bernardino County,San Bernardino,92336,-117.4426859,34.1251086,0.065,12.89,17.922,515.07,0.03,2710.931982,788.98,1,2.25,0.2,0,5.5,41.46,6.2,10.77,28.9,15.2,36.7,22.8,17.3
1135,6059087403,3186,Orange ,Orange County,Orange,92805,-117.9103184,33.8141312,0.046,11.21,19.567,291.13,0,22927.3936,3072.58,0,13.5,0.535,0,1,49.05,6.09,7.35,47.8,24.6,71.6,12.5,37.7
1136,6037602505,4072,Los Angeles,Los Angeles County,Los Angeles,90250,-118.341667,33.9055546,0.044,12.05,23.82,378.31,0,4988.576409,1387.73,2.1,0,0.025,7,0.2,78.54,6.64,10.73,27.7,10.2,62.3,12.9,30
1137,6065940400,6504,Riverside ,Riverside County,Riverside,92236,-116.182178,33.7018202,0.062,8.27876414,11.912,482.96,321.06,0.640663068,533.55,14,22.75,0.1,7,7.5,49.81,4.48,8.69,42.4,29.6,57,14.1,29.5
1138,6037404402,5107,Los Angeles,Los Angeles County,Los Angeles,91702,-117.9236036,34.1209332,0.053,11.21,20.64,442.88,0,5801.406836,2839.85,26.5,108.85,8.295,0,10.2,66.74,4.8,9.16,28.5,6.3,33.4,8.9,14.2
1139,6085503601,2992,Santa Clara,Santa Clara County,Santa Clara,95133,-121.8661537,37.3583881,0.035,10.37,32.452,479.23,0,332.4553641,1490.91,20.5,34.95,1.465,2,11,50.27,5.44,8.04,30.5,22.9,53.2,10.1,20.1
1140,6037530004,3695,Los Angeles,Los Angeles County,Los Angeles,90640,-118.09768,34.0184014,0.046,12.05,17.409,720.08,0,10017.87131,932.34,27,9.15,0.025,6,7.7,47.04,6.16,9.44,17.4,18.6,32.6,9.1,15.2
1141,6029000300,4217,Kern ,Kern County,Kern,93308,-119.0286468,35.4111131,0.062,18.76,21.613,288.62,0,49.80857184,406.1,17.8,8.2,2.285,0,0,80.97,7.82,11.73,26,3.1,68.3,23.6,24.1
1142,6071002206,6656,San Bernardino,San Bernardino County,San Bernardino,91761,-117.586378,34.0245953,0.062,13.73,45.463,840.14,0,6224.170229,1863.41,0,20,0.185,5,1,51.6,5.48,14.93,16.1,3.7,20.9,11.3,7
1143,6025011600,6310,Imperial ,Imperial County,Imperial,92243,-115.5611698,32.7871645,0.055,7.85958451,11.895,267.16,0,252.0735236,815.58,1.7,8,0.51,7,2.25,111.93,5.64,14.15,31.3,19.4,60.7,30,32.6
1144,6037551102,5503,Los Angeles,Los Angeles County,Los Angeles,90242,-118.1206401,33.9259214,0.044,12.05,24.081,677.47,0,5929.038907,802.47,11.1,38.5,0.26,3,5.75,32.94,6.22,6.1,35.1,14.2,53.2,9.4,28
1145,6029001300,7559,Kern ,Kern County,Kern,93305,-118.9880772,35.3822696,0.062,18.76,33.05,593.77,0,30.9115903,494.54,0.4,0,0.095,0,0,111.62,7.13,12.57,56.6,26.3,82.6,17.5,31.3
1146,6059074403,5688,Orange ,Orange County,Orange,92705,-117.847018,33.7280675,0.046,10.37,27.504,377.39,0,74760.18881,3059.71,60.75,23,1.535,0,6.25,31.99,5.2,5.11,64,39.6,80.5,7.6,28.7
1147,6037218800,2658,Los Angeles,Los Angeles County,Los Angeles,90018,-118.3230095,34.0377797,0.046,12.89,26.573,664.07,0,2626.447171,3691.35,9,3,0,0,0,63.39,7.72,7.14,29.4,20.7,48.8,14.2,22
1148,6037430101,4887,Los Angeles,Los Angeles County,Los Angeles,91010,-117.9755668,34.1375469,0.053,11.21,18.148,396.97,0,21108.04683,1657.95,5.3,18.75,1.85,2,3.1,52.62,6.32,8.26,18.9,11.8,41.8,7.4,22
1149,6071003506,4802,San Bernardino,San Bernardino County,San Bernardino,92376,-117.3778897,34.1293784,0.065,12.89,15.571,711.05,0,1921.91185,516.76,3.5,0,0.05,0,1,84.92,5.94,15.65,34.1,1.9,58.3,17.1,31.2
1150,6037542501,4307,Los Angeles,Los Angeles County,Los Angeles,90220,-118.2367479,33.8907006,0.044,12.05,24.039,444.63,0.42,6081.023027,593.93,0,2,0.01,6,0.2,110.81,5.97,12.82,34,8,55.6,23.9,26.8
1151,6007001300,4169,Butte ,Butte County,Butte,95928,-121.8128247,39.7192136,0.048,9.53630303,18.945,345.38,138.72,9.537425089,598.22,58.6,66.1,5.375,3,7,43.76,4.12,7.93,30.3,9.2,72.5,21.4,36
1152,6077005114,7721,San Joaquin,San Joaquin County,San Joaquin,95337,-121.2229179,37.7819068,0.051,12.89,18.047,780.75,3469.08,944.7997128,1011.91,39.5,19.05,0,0,1,80.88,3.97,12.96,18.7,4.7,29,11.8,14.8
1153,6037216900,5060,Los Angeles,Los Angeles County,Los Angeles,90019,-118.3631083,34.0499363,0.048,12.05,29.3,664.07,0,1911.405735,1039.39,0,8.25,0.275,9,4.75,56.65,5.72,7.53,16.4,9.9,23.9,16.7,26
1154,6039001000,5319,Madera ,Madera County,Madera,93637,-119.9925738,36.8838955,0.06,13.73,7.094,1201.85,1606.4,4983.445072,431.16,14.65,31.05,0.2,3,5.15,59,5.18,8.65,25.5,8,41.7,7.5,7.2
1155,6099003904,4374,Stanislaus ,Stanislaus County,Stanislaus,95380,-120.8326517,37.4902919,0.057,12.89,13.158,729.24,1949,387.0298645,276.92,12,34.8,0.025,0,0,82.64,3.06,14.43,25.5,16.8,58.3,13.5,17.5
1156,6037535605,4153,Los Angeles,Los Angeles County,Los Angeles,90280,-118.2165071,33.9487813,0.044,12.05,25.04,534.6,0,6288.347579,973.98,10.15,4.5,0.06,0,2.25,44.52,4.4,11.32,55.4,40.2,56.7,22.7,24.2
1157,6037404401,3979,Los Angeles,Los Angeles County,Los Angeles,91702,-117.91619,34.1292276,0.055,11.21,20.64,442.88,0,5122.997767,2045.88,18,122.05,0.2,0,1,66.74,5.26,9.16,27.4,10.8,42.3,6.2,23.1
1158,6001401400,4314,Alameda ,Alameda County,Alameda,94608,-122.2733758,37.8207387,0.03,8.69794377,56.118,70.6,0,364.5603538,1639.88,55.35,153.7,0.205,11,0.7,105.74,7.86,5.55,21.1,6.7,67.1,16.2,35.6
1159,6037231800,5303,Los Angeles,Los Angeles County,Los Angeles,90037,-118.2774651,34.0074446,0.046,12.89,41.19,664.07,0,4064.08382,3307.75,2.7,0,0,0,5,46.33,5.71,5.82,68,37.4,76.1,9,45.6
1160,6071005200,4141,San Bernardino,San Bernardino County,San Bernardino,92404,-117.2817187,34.1445254,0.068,12.05,29.095,493.98,0,933.1400188,828.05,13.75,0,0,0,0,115.24,6.71,13.61,16.5,2.4,58.8,19.3,24.8
1161,6029004000,7704,Kern ,Kern County,Kern,93263,-119.2918485,35.516438,0.062,18.76,6.819,783.04,2606.2,660.5891546,213.19,8.1,5.25,0.5,0,0,46.54,4.88,11.45,42.3,21.4,57.1,11.3,16.9
1162,6071006402,4951,San Bernardino,San Bernardino County,San Bernardino,92410,-117.2523402,34.1157592,0.065,12.05,20.368,620.97,0,600.4096816,383.74,8,0,0.01,0,0,122.15,6.68,15.49,40.2,14.8,80.9,20.8,20.6
1163,6071003302,6037,San Bernardino,San Bernardino County,San Bernardino,92316,-117.4226926,34.0726027,0.065,12.89,41.369,746.61,0,3618.891481,1516.42,7,0.5,0.15,0,0,40.68,6.3,7.35,28.5,17.1,55.7,15.8,15.3
1164,6037550300,7727,Los Angeles,Los Angeles County,Los Angeles,90650,-118.1013655,33.9257822,0.046,12.05,26.967,579.1,0,5704.509241,2337.72,5.4,2,0.375,3,7.3,56.44,4.45,11.99,23.4,9.6,33.4,11,18.8
1165,6037980010,164,Los Angeles,Los Angeles County,Los Angeles,90012,-118.2393993,34.0786561,0.046,12.89,32.813,664.07,0,4486.966478,2135.7,51.05,15.8,1.32,16,7.5,22.73,,3.54,30.8,42.4,77.7,,
1166,6065031704,5284,Riverside ,Riverside County,Riverside,92504,-117.4211712,33.9186451,0.062,12.47,25.521,960.39,21.94,4802.369201,1156.18,16,0,0.295,0,0,54.65,5.37,8.89,17.8,9.9,26.4,9.2,19.5
1167,6019005608,3064,Fresno ,Fresno County,Fresno,93612,-119.7194878,36.8119204,0.065,15.4,28.06,652.01,84.35,1932.549977,746.9,0.7,4,0.11,0,0,103.65,3.6,10.21,13.2,7.6,53.2,21.4,18.4
1168,6019003302,4749,Fresno ,Fresno County,Fresno,93703,-119.7635149,36.7686679,0.065,15.4,44.475,681.2,0,2340.625962,443.66,0,0,0.025,0,0,126.99,5.41,11.51,36.9,10.6,67.7,13.1,27.6
1169,6037190902,3960,Los Angeles,Los Angeles County,Los Angeles,90038,-118.319013,34.094395,0.05,12.89,36.19,664.07,0,2275.535718,2134.51,6.75,12,0.545,0,0,45.33,4.33,7.21,29.8,33.9,61.8,13.4,26.7
1170,6037209401,3914,Los Angeles,Los Angeles County,Los Angeles,90057,-118.2815247,34.0567212,0.046,12.89,60.69,664.07,0,3799.511427,1174.61,3.25,11,0.025,0,0,47.07,6.82,6.07,47.2,47.1,81.1,10.3,27.2
1171,6077005126,4131,San Joaquin,San Joaquin County,San Joaquin,95336,-121.2217376,37.8193804,0.05,12.89,19,779.81,48.89,1667.241247,671.58,0,0.3,0,0,0,112.4,6.54,12.44,20.7,6.3,51,17.4,20.2
1172,6029004200,1320,Kern ,Kern County,Kern,93263,-119.3805277,35.4822316,0.062,18.76,2.59,877.67,1770.82,1005.055475,186.31,1,10.5,0.375,0,8,41.48,3.98,10.28,45.5,22.8,58.2,13.9,17.2
1173,6073003501,4255,San Diego,San Diego County,San Diego,92113,-117.1145576,32.706039,0.038,11.21,31.56,228.07,0,378.9615365,998.07,5.85,4.5,0.2,9,1.25,111.49,4.91,8.74,38.9,24.5,66.1,14.3,40.8
1174,6037127711,3356,Los Angeles,Los Angeles County,Los Angeles,91406,-118.4698195,34.1879585,0.057,11.21,28.061,618.05,0,703.4952741,3036.87,3,11.5,0.575,7,5.5,47.74,7.16,7.47,21.7,13.2,35.9,7.9,14.1
1175,6073015901,3450,San Diego,San Diego County,San Diego,92020,-116.9691572,32.7904464,0.046,11.21,11.07,314.14,0,132.5554744,481.75,25.5,15.5,0.125,4,2.5,58.72,6.76,9.95,43.9,16.4,77.9,20.4,41.8
1176,6037231210,3688,Los Angeles,Los Angeles County,Los Angeles,90037,-118.2980282,34.0145285,0.046,12.89,26.218,664.07,0,3492.732514,812.74,1.2,0,0,0,0,75.28,6.89,8.69,60.2,24.3,70.2,16.5,51.5
1177,6047001501,2693,Merced ,Merced County,Merced,95341,-120.514891,37.2921587,0.057,12.89,12.705,586.82,47.06,7.237886215,559.96,5,17,0.185,2,0,79.9,4.41,11.63,40.4,9.5,63.3,19.7,19
1178,6065043401,5791,Riverside ,Riverside County,Riverside,92543,-116.9695083,33.7475602,0.062,8.27876414,10.324,873.86,0,2878.969212,859.28,4.5,2,0,0,2,91.72,5.8,15.62,34.8,9.5,79.9,24.3,39.6
1179,6037132002,3299,Los Angeles,Los Angeles County,Los Angeles,91406,-118.507196,34.1948951,0.06,10.37,27.337,618.05,4.84,592.6596103,1046.1,6,0,0.5,8,0,67.11,8.02,9.49,21.6,2.4,35.2,10.5,15.4
1180,6037234300,4098,Los Angeles,Los Angeles County,Los Angeles,90008,-118.329022,34.0073786,0.046,12.47,26.04,701.38,0.09,2723.150428,1358.81,0,26.25,0.3,0,0,108.55,6.25,8.05,9.9,0.5,44.1,15.9,45.8
1181,6065042405,4997,Riverside ,Riverside County,Riverside,92557,-117.2526709,33.9438284,0.065,12.89,15.28,747.77,0,751.7184437,1672.74,9,5,0,0,0,54.23,6.32,8.83,26,2.7,70.5,25.4,36.1
1182,6085503122,3449,Santa Clara,Santa Clara County,Santa Clara,95112,-121.8568692,37.3125122,0.038,10.37,35.483,479.23,0,162.5575822,618.7,22.6,65.75,10.375,2,29.5,31.51,7.2,5.16,27.5,36.1,59.8,19.1,33.2
1183,6037407102,5445,Los Angeles,Los Angeles County,Los Angeles,91746,-117.9767958,34.0437456,0.05,12.05,18.49,867.42,0,16879.26562,561.34,28.8,16.8,0.25,2,2.7,50.03,5.13,8.64,41,17.2,42.2,8,16
1184,6071006203,4771,San Bernardino,San Bernardino County,San Bernardino,92404,-117.2514331,34.1456763,0.068,12.05,15.52,620.97,0,765.253181,1205.22,0,0,0,0,0,119.48,6.78,14.82,31.5,8,74.8,31.1,34.4
1185,6099001100,3899,Stanislaus ,Stanislaus County,Stanislaus,95350,-120.9877386,37.6627186,0.053,12.89,19.841,826.14,1.97,941.9759377,638.84,12,46.3,0,0,0,86.18,4.66,11.13,19.7,2.9,46.7,12.8,24.8
1186,6029002900,7449,Kern ,Kern County,Kern,93304,-119.0303423,35.3322843,0.065,18.76,36.736,593.77,0,50.95250506,858.53,0,4,0.035,0,0,121.62,6.69,11.62,31.6,11.7,56.9,16.3,20.9
1187,6071008002,7256,San Bernardino,San Bernardino County,San Bernardino,92374,-117.1852589,34.0663497,0.068,11.63,26.015,370.54,0.04,338.5389344,1190.85,13.5,13,0.675,0,0,46.74,5.73,8.61,32.5,11.3,64.6,17.8,17.5
1188,6065042516,4177,Riverside ,Riverside County,Riverside,92553,-117.2393879,33.9227363,0.065,12.89,15.585,747.77,0,645.0990926,615.38,1.2,5,0,0,0,75.3,6.67,11.27,39.2,15.4,65.1,14.4,25.8
1189,6037433403,4675,Los Angeles,Los Angeles County,Los Angeles,91732,-118.0270375,34.0627564,0.05,11.63,30.676,782.36,0,6891.617792,1295.62,28.65,29.75,0.11,0,3.5,39.91,3.62,5.52,51.3,33.5,66.3,11.3,33.5
1190,6001403000,2788,Alameda ,Alameda County,Alameda,94607,-122.270732,37.8004265,0.03,8.69794377,54.34,70.6,0,330.2593374,1220.7,32.5,100.55,0.535,11,1,133.35,5.43,5.29,42.3,67.9,65.7,12.6,24
1191,6037544001,4791,Los Angeles,Los Angeles County,Los Angeles,90810,-118.2165909,33.8388248,0.042,11.21,26.011,182.06,0,8128.070615,1040.5,8.05,28,1.32,13,2.75,72.09,4.02,9.55,31.1,9.4,40.3,13.3,20.1
1192,6071001103,3997,San Bernardino,San Bernardino County,San Bernardino,91762,-117.6561451,34.0789551,0.062,12.89,37.47,837.28,0,4833.083126,1943.12,4.75,0,0.12,0,0,69.05,5.82,12.77,15.8,3.8,33.2,10.1,16.9
1193,6071003000,3120,San Bernardino,San Bernardino County,San Bernardino,92335,-117.4357865,34.0993753,0.065,12.89,13.91,516.07,0,3024.428332,542.57,5,0,0.125,0,0,74.3,5.19,13.02,46.4,14.9,77.3,20.1,27
1194,6065042514,3165,Riverside ,Riverside County,Riverside,92553,-117.2481693,33.9336217,0.065,12.89,23.329,747.77,0,719.8156403,863.84,0,1,0,0,0,75.3,5.73,11.27,34.7,15.3,62,15.7,29.8
1195,6037554302,3916,Los Angeles,Los Angeles County,Los Angeles,90706,-118.146903,33.8729892,0.044,12.05,21.73,227.02,2.6,7216.405518,2248.25,0.7,36,0.15,0,0,56.18,6.29,7.8,23.3,12.9,54.1,15.6,27.1
1196,6037310601,5716,Los Angeles,Los Angeles County,Los Angeles,91504,-118.3272409,34.1936348,0.055,12.05,11.836,710.19,0,1430.968306,1715.18,39.5,69.8,0.835,6,5.2,38.08,7.4,6.63,15,9.9,33.2,8.1,20.6
1197,6037531201,5335,Los Angeles,Los Angeles County,Los Angeles,90063,-118.1860673,34.0297365,0.046,12.89,56.52,647.12,0,20534.70371,3215.53,0.5,3,0,0,3.4,37.73,5.47,6.98,63.6,33.9,63.8,19.1,18.6
1198,6037191301,2327,Los Angeles,Los Angeles County,Los Angeles,90029,-118.2865853,34.0923345,0.048,12.89,29.34,664.07,0,2882.627284,1064.49,0.1,6.3,0.095,0,0,66.96,8.67,10.04,31.2,27.9,52.5,7,20.1
1199,6037133000,4449,Los Angeles,Los Angeles County,Los Angeles,91335,-118.5571125,34.196082,0.06,10.37,14.754,618.05,33.62,445.1830445,961.96,1.75,3,0.125,3,0,75.99,5.95,11.07,26.6,19.7,34.5,12.8,14.9
1200,6077005123,4493,San Joaquin,San Joaquin County,San Joaquin,95337,-121.2438237,37.8046754,0.05,12.89,17.655,780.52,161.72,1374.03739,545.34,9,17,0.11,0,2,68.04,5.41,9.99,14.6,7,33.4,16.7,8.7
